"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-08-31,38376,"Elsmere","DE","Philadelphia-Camden-Wilmington","New Castle County",6556,154200,-0.0109044259140475,-0.0215736040609137,0.0131406044678055,0.0564071997670601,-0.00662616514158987,"2006-12","2006-Q4",172900,-0.108155002891845,"2005-07"
2019-08-31,43141,"Wading River","NY","New York-Newark-Jersey City","Suffolk County",6557,430400,0.000930232558139535,-0.004164738546969,0.0348641500360664,0.0368291219105608,0.0113935689970668,"2006-06","2006-Q2",500300,-0.139716170297821,"2004-10"
2019-08-31,398890,"East Manchester","PA","York-Hanover","York County",6558,210800,-0.000947867298578199,-0.00425129900803023,0.041501976284585,0.0358042035802142,0.0123774660012583,"2007-06","2007-Q2",213000,-0.0103286384976526,"2007-03"
2019-08-31,44896,"Dell Rapids","SD","Sioux Falls","Minnehaha County",6559,222100,0.0031616982836495,0.0311049210770659,0.0903289150711831,0.0721128467476053,0.0413563029563311,"2019-08","2019-Q3",222100,0,"2019-08"
2019-08-31,19756,"Olivette","MO","St. Louis","Saint Louis County",6560,359100,0.00307262569832402,0.00391389432485323,-0.0228571428571429,0.0686953242891908,0.0370022203720657,"2018-06","2018-Q2",373500,-0.0385542168674699,"2017-09"
2019-08-31,398169,"Chanceford","PA","York-Hanover","York County",6561,185300,0.00324851109907959,0.00761283306144644,0.053439454235361,0.0507064000624367,0.00741741676474184,"2007-05","2007-Q2",194500,-0.0473007712082262,"2006-06"
2019-08-31,45002,"Dunkirk","MD","Washington-Arlington-Alexandria","Calvert County",6562,439000,-0.000455373406193078,-0.00295253236429707,0.0131548580660051,0.0249007190830799,0.0048897936829726,"2006-09","2006-Q3",541600,-0.18943870014771,"2004-09"
2019-08-31,397452,"Swatara","PA","Lebanon","Lebanon County",6563,172100,0.00174621653084983,-0.00116076610562972,0.00349854227405248,0.0234054916600757,0.0048325669071656,"2019-03","2019-Q1",174300,-0.0126219162363741,"2018-09"
2019-08-31,37126,"American Falls","ID",,"Power County",6564,181900,0.00441744892324683,0.00831485587583148,0.0706297822248381,0.0902260635224683,0.0473762487877005,"2019-08","2019-Q3",181900,0,"2019-08"
2019-08-31,14103,"Taylor Mill","KY","Cincinnati","Kenton County",6565,163600,0.0136307311028501,0.0347881087919039,0.0756081525312295,0.0410352547511763,0.0197032980289553,"2019-08","2019-Q3",163600,0,"2019-08"
2019-08-31,5580,"Le Sueur","MN","Minneapolis-St. Paul-Bloomington","Le Sueur County",6566,180600,0.00556792873051225,0.0128996074032529,0.0302338847689675,0.0425976822550234,0.032708638686759,"2019-01","2019-Q1",183200,-0.0141921397379913,"2018-11"
2019-08-31,13863,"Sitka","AK",,"Sitka Borough",6567,402000,0.00550275137568784,0.0283960092095165,0.017463933181473,0.0290336610711879,0.026826547756633,"2019-08","2019-Q3",402000,0,"2019-08"
2019-08-31,397069,"Northfield","VT","Barre","Washington County",6568,189800,0.00957446808510638,0.0445789763346175,0.109292811221508,0.0388064867870244,0.0194136512214713,"2019-08","2019-Q3",189800,0,"2019-08"
2019-08-31,27861,"West Greenwich","RI","Providence-Warwick","Kent County",6569,353000,0.00770767913217242,0.0126219162363741,0.0480997624703088,0.0604684786689582,0.0256950681746495,"2005-07","2005-Q3",368600,-0.042322300596853,"2005-01"
2019-08-31,399266,"Westmoreland","NY","Utica-Rome","Oneida County",6570,151400,0.00132275132275132,0.0209035738368173,0.0455801104972376,0.0474096565700053,0.023515591813702,"2019-08","2019-Q3",151400,0,"2019-08"
2019-08-31,129794,"Lakeview","GA","Chattanooga","Catoosa County",6571,87700,0.00573394495412844,-0.00340909090909091,0.0894409937888199,0.0443329445007894,0.00835302586778397,"2006-10","2006-Q4",89900,-0.0244716351501669,"2006-07"
2019-08-31,48476,"White Salmon","WA",,"Klickitat County",6572,377300,0.00292397660818713,-0.00105904156738152,0.0652173913043478,0.108921637041427,0.0509244403961482,"2019-05","2019-Q2",377700,-0.00105904156738152,"2019-05"
2019-08-31,45247,"Farr West","UT","Ogden-Clearfield","Weber County",6573,398800,-0.00150225338007011,-0.00869997514292816,0.0717549045955388,0.0763109250840168,0.0363706246126427,"2019-05","2019-Q2",402300,-0.00869997514292816,"2019-03"
2019-08-31,124553,"Golden Lakes","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",6574,99500,0.00403632694248234,0.0030241935483871,0.0418848167539267,0.11514015228572,0.0674544009706195,"2006-10","2006-Q4",143500,-0.306620209059233,"2005-03"
2019-08-31,34678,"Watervliet","MI","Niles-Benton Harbor","Berrien County",6575,131500,0.00228658536585366,0.0178018575851393,0.0752248569092396,0.126775608903451,0.0378434447721268,"2019-08","2019-Q3",131500,0,"2019-08"
2019-08-31,4121,"Clear Spring","MD","Hagerstown-Martinsburg","Washington County",6576,218200,-0.00137299771167048,0.00785219399538106,0.00460405156537753,0.0398197419619009,0.0186423930823036,"2007-04","2007-Q2",248100,-0.120515920999597,"2005-06"
2019-08-31,5436,"Kingston","NH","Boston-Cambridge-Newton","Rockingham County",6577,329000,-0.00333232353832172,0.0036607687614399,0.0626614987080103,0.0745013873024971,0.0386806481955138,"2019-06","2019-Q2",330500,-0.00453857791225416,"2019-06"
2019-08-31,397250,"Tunkhannock","PA","Scranton--Wilkes-Barre--Hazleton","Wyoming County",6578,156200,0.00904392764857881,0.025607353906763,-0.00255427841634738,0.0228721741720159,0.0054070620426856,"2018-10","2018-Q4",159100,-0.0182275298554368,"2018-08"
2019-08-31,37767,"Carroll","OH","Columbus","Fairfield County",6579,243900,0,0.0086848635235732,0.135474860335196,0.079343082534425,0.0507981489802045,"2019-08","2019-Q3",243900,0,"2019-08"
2019-08-31,46597,"Montross","VA",,"Westmoreland County",6580,179100,0.0039237668161435,0.00336134453781513,0.0461448598130841,0.0270824724326337,0.00440409995812541,"2006-09","2006-Q3",228900,-0.217562254259502,"2005-01"
2019-08-31,11600,"Gilberts","IL","Chicago-Naperville-Elgin","Kane County",6581,271600,0.00110578695171397,0.00332471370520872,0.0446153846153846,0.0349818175010264,0.00779854660141011,"2006-09","2006-Q3",317800,-0.145374449339207,"2004-02"
2019-08-31,26970,"Sappington","MO","St. Louis","Saint Louis County",6582,218100,0.00137741046831956,-0.00137362637362637,0.00137741046831956,0.0558565762947107,0.0204674925141801,"2019-03","2019-Q1",220100,-0.00908677873693776,"2019-01"
2019-08-31,49574,"Patterson","LA","Morgan City","Saint Mary Parish",6583,111600,0.00904159132007233,0.0191780821917808,0.0191780821917808,0.0278039226833302,,"2019-02","2019-Q1",114600,-0.0261780104712042,"2018-11"
2019-08-31,34855,"Willow Springs","MO","West Plains","Howell County",6584,105300,-0.00378429517502365,-0.0222841225626741,0.0263157894736842,0.0293948681843836,0.0132641260566866,"2019-03","2019-Q1",108400,-0.0285977859778598,"2018-12"
2019-08-31,40381,"Plymouth Meeting","PA","Philadelphia-Camden-Wilmington","Montgomery County",6585,355100,0.00084554678692221,0.00481041312959819,-0.00336794835812518,0.0421269474695058,0.0223422768492421,"2019-01","2019-Q1",360900,-0.0160709337766694,"2018-05"
2019-08-31,15260,"Hoopeston","IL","Danville","Vermilion County",6586,47900,0.00209205020920502,-0.0123711340206186,0.0435729847494553,0.0162080919201706,-0.00836972163972993,"2006-01","2006-Q1",60100,-0.202995008319468,"2002-05"
2019-08-31,23863,"Bryans Road","MD","Washington-Arlington-Alexandria","Charles County",6587,264500,0.00303375047402351,0.0126339969372129,0.0196607555898227,0.0456395525912732,0.0120250412164187,"2007-04","2007-Q2",317400,-0.166666666666667,"2005-08"
2019-08-31,43004,"Wilmore","KY","Lexington-Fayette","Jessamine County",6588,157900,0.00317662007623888,0.00126823081800888,0.0683355886332882,0.047336434184631,0.0223387974038514,"2019-08","2019-Q3",157900,0,"2019-08"
2019-08-31,17972,"Ely","MN","Duluth","Saint Louis County",6589,131500,0.0130970724191063,0.0682372055239643,0.0604838709677419,0.0696754589575155,0.0328300863481279,"2019-08","2019-Q3",131500,0,"2019-08"
2019-08-31,28550,"Elm Grove","WI","Milwaukee-Waukesha-West Allis","Waukesha County",6590,417600,0,-0.00334128878281623,0.0359712230215827,0.0439451511211619,0.0269136253882432,"2019-03","2019-Q1",423800,-0.0146295422369042,"2019-01"
2019-08-31,13555,"Rock Spring","GA","Chattanooga","Walker County",6591,164200,0.00984009840098401,0.0340050377833753,0.147449336128581,0.0714173814996377,0.0304904178375074,"2019-08","2019-Q3",164200,0,"2019-08"
2019-08-31,38865,"Hampstead","NH","Boston-Cambridge-Newton","Rockingham County",6592,363400,0.00220628792057364,0.0167879127028539,0.0176421170540465,0.0549619278642799,0.0281159545910565,"2019-08","2019-Q3",363400,0,"2019-08"
2019-08-31,55286,"Yorktown","IN","Muncie","Delaware County",6593,135400,0.0112023898431665,0.0351681957186544,0.117161716171617,0.0499791039502551,0.0171740126620343,"2019-08","2019-Q3",135400,0,"2019-08"
2019-08-31,29536,"Sloughhouse","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",6594,526600,0.00171200304356097,-0.00884622623753059,-0.00359508041627247,0.0577017312200239,0.0349214747897848,"2006-01","2006-Q1",570300,-0.0766263370156058,"2005-04"
2019-08-31,207909,"Ancient Oaks","PA","Allentown-Bethlehem-Easton","Lehigh County",6595,342500,-0.000875145857642941,0.0272945410917816,0.127757655581166,0.0341949232879213,0.0126304557976453,"2007-03","2007-Q1",344900,-0.00695853870687156,"2006-09"
2019-08-31,31557,"Fircrest","WA","Seattle-Tacoma-Bellevue","Pierce County",6596,402900,0.00174042764793635,-0.000248138957816377,0.0641838351822504,0.0899645013443506,0.0455406588853646,"2019-05","2019-Q2",403000,-0.000248138957816377,"2019-05"
2019-08-31,30417,"Ben Lomond","CA","Santa Cruz-Watsonville","Santa Cruz County",6597,716900,-0.00857419444060296,-0.0242275758813121,-0.0268766119180128,0.0650617110136844,0.056723510073774,"2018-10","2018-Q4",739900,-0.0310852817948371,"2018-02"
2019-08-31,396646,"Wilkins","PA","Pittsburgh","Allegheny County",6598,111000,0.002710027100271,0.0174152153987168,0.0306406685236769,0.0647813235072974,0.0239573960552573,"2019-08","2019-Q3",111000,0,"2019-08"
2019-08-31,18759,"Johnstown","CO","Greeley","Weld County",6599,360500,0.000832870627429206,0.000277469478357381,0.0449275362318841,0.0849537320663119,0.0596852638527645,"2019-04","2019-Q2",360700,-0.000554477405045744,"2019-03"
2019-08-31,27856,"West Dundee","IL","Chicago-Naperville-Elgin","Kane County",6600,273100,0.00109970674486804,0.000732869182850861,0.027464258841234,0.0366670215331015,0.00791343681021073,"2006-09","2006-Q3",333800,-0.181845416417016,"2004-04"
2019-08-31,26659,"Quincy","CA",,"Plumas County",6601,239900,0.0088309503784693,0.0256519880290723,0.0835591689250226,0.0750056816794411,0.0266050298312617,"2006-10","2006-Q4",254400,-0.056996855345912,"2005-10"
2019-08-31,30930,"Clearfield","PA","DuBois","Clearfield County",6602,71000,0.00424328147100424,0.0230547550432277,0.0334788937409025,0.0291451852594662,0.0115455965785096,"2018-05","2018-Q2",71100,-0.00140646976090014,"2018-05"
2019-08-31,40479,"Quinton","VA","Richmond","New Kent County",6603,255300,0.0102888800949743,0.0203836930455636,0.0849978750531237,0.0400376616858256,0.0182797825245689,"2019-08","2019-Q3",255300,0,"2019-08"
2019-08-31,11118,"Dilley","TX",,"Frio County",6604,81800,0.00245098039215686,0.00491400491400491,-0.0215311004784689,0.0614827050656399,0.0323420883651895,"2017-10","2017-Q4",92400,-0.114718614718615,"2017-03"
2019-08-31,46881,"Old Town","FL",,"Dixie County",6605,79100,0.0128040973111396,0.0532623169107856,0.0560747663551402,0.123442483322155,0.0488406213664607,"2019-08","2019-Q3",79100,0,"2019-08"
2019-08-31,10724,"Carthage","TN","Nashville-Davidson--Murfreesboro--Franklin","Smith County",6606,133000,0.0121765601217656,0.0160427807486631,0.043956043956044,0.0931566705709079,0.0490409534619805,"2019-08","2019-Q3",133000,0,"2019-08"
2019-08-31,125527,"Ocean City","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",6607,188000,0.00481026189203634,0.0323997803404723,0.0693970420932878,0.0869693760541801,0.0361538473095913,"2019-08","2019-Q3",188000,0,"2019-08"
2019-08-31,18556,"Hewlett","NY","New York-Newark-Jersey City","Nassau County",6608,560200,-0.00267046466085099,-0.00249287749287749,0.0053840631730079,0.0522784031444619,0.0300349486970668,"2019-06","2019-Q2",562900,-0.0047965890922011,"2019-05"
2019-08-31,8047,"Zelienople","PA","Pittsburgh","Butler County",6609,215400,0.00842696629213483,0.00701262272089762,0.0286532951289398,0.0224162275266595,0.0278890508866596,"2019-08","2019-Q3",215400,0,"2019-08"
2019-08-31,13879,"Smiths Grove","KY","Bowling Green","Warren County",6610,146000,0.0103806228373702,-0.00341296928327645,0.0936329588014981,0.0609736697123733,0.0239766128518684,"2019-03","2019-Q1",148500,-0.0168350168350168,"2019-01"
2019-08-31,27793,"Watchung","NJ","New York-Newark-Jersey City","Somerset County",6611,672300,0.00343283582089552,0.00976269149894863,0.00855085508550855,0.016263364468301,0.00868592099011245,"2006-05","2006-Q2",766900,-0.123353761898553,"2004-09"
2019-08-31,21062,"Vernal","UT","Vernal","Uintah County",6612,222700,-0.0124168514412417,-0.0283595113438045,-0.0615254951538137,0.0535146681720173,0.0320166052096515,"2018-10","2018-Q4",242900,-0.0831617949773569,"2017-10"
2019-08-31,51822,"Eastampton","NJ","Philadelphia-Camden-Wilmington","Burlington County",6613,253700,0.00197472353870458,0.0233965308592174,0.040180401804018,0.0280753594825893,0.00544118213794387,"2006-08","2006-Q3",293100,-0.134425110883657,"2005-02"
2019-08-31,7507,"Twin Lakes","CO","Denver-Aurora-Lakewood","Adams County",6614,323000,0.00186104218362283,0.00497822028624767,0.023447401774398,0.12009642370671,0.0889183852456352,"2019-03","2019-Q1",327200,-0.0128361858190709,"2018-12"
2019-08-31,37902,"Clayton","IN","Indianapolis-Carmel-Anderson","Hendricks County",6615,203900,0.00147347740667976,0.00840751730959446,0.0782654680063458,0.057740908059376,0.0333312011731688,"2019-08","2019-Q3",203900,0,"2019-08"
2019-08-31,4648,"Fair Haven","NJ","New York-Newark-Jersey City","Monmouth County",6616,773800,-0.000774793388429752,-0.0094726062467998,0.00519615484541439,0.0332358148796741,0.0213409970213125,"2019-04","2019-Q2",782500,-0.0111182108626198,"2019-01"
2019-08-31,32092,"Houghton","MI","Houghton","Houghton County",6617,125500,-0.00554675118858954,-0.0179968701095462,0.042358803986711,0.058381849649606,,"2019-04","2019-Q2",128300,-0.0218238503507405,"2018-10"
2019-08-31,14121,"Thatcher","AZ","Safford","Graham County",6618,203500,0.00444225074037512,0.00246305418719212,0.108991825613079,0.0695473140327985,0.0294730361624771,"2019-08","2019-Q3",203500,0,"2019-08"
2019-08-31,18465,"Harbor Springs","MI",,"Emmet County",6619,214300,0.00704887218045113,0.0204761904761905,0.0867139959432049,0.0612454017945803,0.0344709835323398,"2002-12","2002-Q4",280800,-0.236823361823362,"2000-12"
2019-08-31,22452,"Pittsboro","IN","Indianapolis-Carmel-Anderson","Hendricks County",6620,234600,0.00385109114249037,0.0222222222222222,0.0856085145765849,0.060613903367873,0.0345111021670281,"2019-08","2019-Q3",234600,0,"2019-08"
2019-08-31,202994,"Portage Lakes","OH","Akron","Summit County",6621,119800,0.00841750841750842,0.0300945829750645,0.0417391304347826,0.0761572730217446,0.0233580969508733,"2019-08","2019-Q3",119800,0,"2019-08"
2019-08-31,3711,"Blue Bell","PA","Philadelphia-Camden-Wilmington","Montgomery County",6622,441500,-0.00203435804701627,-0.00293586269196025,0.00891224862888483,0.0267009138456089,0.0183763122165861,"2019-01","2019-Q1",447800,-0.0140687807056722,"2018-10"
2019-08-31,3813,"Brighton","IL","St. Louis","Macoupin County",6623,128800,0.0101960784313726,0.032051282051282,0.0787269681742044,0.0195775644776297,0.0206401682420714,"2019-08","2019-Q3",128800,0,"2019-08"
2019-08-31,56120,"Orland Hills","IL","Chicago-Naperville-Elgin","Cook County",6624,209600,-0.00663507109004739,-0.0251162790697674,-0.0282800185442745,0.00821385294249644,0.00444853605939266,"2006-09","2006-Q3",267300,-0.215862326973438,"2004-01"
2019-08-31,163337,"Travilah","MD","Washington-Arlington-Alexandria","Montgomery County",6625,1223000,-0.00342242503259452,-0.0183802873424833,-0.00746632040253206,-0.00844877245361186,0.00648898876867188,"2006-12","2006-Q4",1497400,-0.183250968345132,"2004-06"
2019-08-31,9511,"Southampton","MA","Springfield","Hampshire County",6626,308600,0,0.00259909031838856,0.017139090309822,0.0384868544625672,0.0163498071608983,"2019-02","2019-Q1",311900,-0.0105803142032703,"2018-11"
2019-08-31,47036,"Pea Ridge","AR","Fayetteville-Springdale-Rogers","Benton County",6627,157700,0.00318066157760814,0.0115458627325208,0.0749829584185412,0.0741161244243471,0.0450487860566366,"2019-08","2019-Q3",157700,0,"2019-08"
2019-08-31,45352,"Freedom","WI","Appleton","Outagamie County",6628,224600,0.00312639571237159,-0.018785495849716,0.026508226691042,0.060169578128378,0.0366545914064758,"2019-04","2019-Q2",230500,-0.0255965292841649,"2018-10"
2019-08-31,51274,"Carmel Valley","CA","Salinas","Monterey County",6629,960900,-0.0143604472253564,-0.0534869976359338,-0.0757910935846879,0.0485252241521659,0.0305345068764098,"2018-12","2018-Q4",1089400,-0.117954837525243,"2018-03"
2019-08-31,396622,"Unionville","NC","Charlotte-Concord-Gastonia","Union County",6630,220300,0.000454132606721163,0.000908677873693776,0.0465558194774347,0.0790408963991018,0.0457820523817829,"2019-02","2019-Q1",224200,-0.0173951828724353,"2019-01"
2019-08-31,4693,"Farmington","AR","Fayetteville-Springdale-Rogers","Washington County",6631,188400,0.00212765957446809,0.0107296137339056,0.0921739130434783,0.0587746365440902,0.0322209724036879,"2019-08","2019-Q3",188400,0,"2019-08"
2019-08-31,5538,"Lancaster","WI","Platteville","Grant County",6632,140200,0.0115440115440115,0.0408314773570898,0.1216,0.0476272609385742,0.019304509142354,"2019-08","2019-Q3",140200,0,"2019-08"
2019-08-31,27095,"Shrewsbury","MO","St. Louis","Saint Louis County",6633,186000,0.00269541778975741,0.0186199342825849,0.00922409115572436,0.0348771301820749,0.014224370226972,"2018-05","2018-Q2",186500,-0.00268096514745308,"2018-04"
2019-08-31,4540,"Eldorado","IL",,"Saline County",6634,42900,0.0263157894736842,0.0916030534351145,0.232758620689655,0.0603798411330589,,"2019-08","2019-Q3",42900,0,"2019-08"
2019-08-31,3430,"Arcadia","WI",,"Trempealeau County",6635,149500,0.00335570469798658,0.0190865712338105,0.0778658976207642,0.0573912628694502,0.0338193122256023,"2019-08","2019-Q3",149500,0,"2019-08"
2019-08-31,5253,"Hyrum","UT","Logan","Cache County",6636,260600,0.00192233756247597,0.00192233756247597,0.107993197278912,0.0861440563551989,0.0452541385804501,"2019-08","2019-Q3",260600,0,"2019-08"
2019-08-31,20666,"Stockbridge","MI","Lansing-East Lansing","Ingham County",6637,173800,0.000575705238917674,0.00929152148664344,0.0501510574018127,0.0650895010400783,0.0393055095244199,"2019-08","2019-Q3",173800,0,"2019-08"
2019-08-31,36042,"Medina","TN",,"Gibson County",6638,171000,0.0190703218116806,0.049079754601227,0.0414129110840439,0.0400733229928096,0.0219691067547767,"2019-08","2019-Q3",171000,0,"2019-08"
2019-08-31,56241,"Paulsboro","NJ","Philadelphia-Camden-Wilmington","Gloucester County",6639,97300,0.0062047569803516,0.0177824267782427,0.0692307692307692,,,"2019-02","2019-Q1",97500,-0.00205128205128205,"2019-02"
2019-08-31,39082,"Huron","CA","Fresno","Fresno County",6640,141600,-0.0193905817174515,-0.028140013726836,-0.028140013726836,0.0170848641377708,-0.0010531955301496,"2008-01","2008-Q1",161900,-0.125386040765905,"2006-09"
2019-08-31,396765,"Winthrop","ME","Augusta-Waterville","Kennebec County",6641,196800,0.00254712175241977,0.0144329896907216,0.0507207688200747,0.0412327269258876,0.0252268545027636,"2019-08","2019-Q3",196800,0,"2019-08"
2019-08-31,8568,"Huachuca City","AZ","Sierra Vista-Douglas","Cochise County",6642,113000,0.008028545941124,0.0376492194674013,0.21244635193133,0.0435698737293573,-0.0102000866381943,"2007-04","2007-Q2",132100,-0.144587433762301,"2005-09"
2019-08-31,21812,"Hellam","PA","York-Hanover","York County",6643,198600,0.00556962025316456,0.0168970814132104,0.0387029288702929,0.0469342862503359,0.0138957768465431,"2019-08","2019-Q3",198600,0,"2019-08"
2019-08-31,398338,"Monroe","PA","Harrisburg-Carlisle","Cumberland County",6644,230200,-0.00432525951557093,-0.00989247311827957,0.00788091068301226,0.023958608241301,0.0102898215926885,"2019-03","2019-Q1",234100,-0.0166595472020504,"2018-10"
2019-08-31,7046,"Shenandoah","IA",,"Page County",6645,78500,0.00770218228498075,0.0102960102960103,-0.0175219023779725,0.0208625679839181,0.00952515379625019,"2018-05","2018-Q2",80200,-0.0211970074812968,"2018-03"
2019-08-31,21367,"Woodcliff Lake","NJ","New York-Newark-Jersey City","Bergen County",6646,743900,0.00215546275090934,0.0029661588243225,0.0089515800895158,0.0106850011015351,0.00505791962245072,"2006-06","2006-Q2",840700,-0.115142143451885,"2005-01"
2019-08-31,37273,"Bargersville","IN","Indianapolis-Carmel-Anderson","Johnson County",6647,184800,0.00763358778625954,0.0204307012700166,0.104602510460251,0.0717297239888328,0.0464136278378722,"2019-08","2019-Q3",184800,0,"2019-08"
2019-08-31,48978,"Franconia","PA","Philadelphia-Camden-Wilmington","Montgomery County",6648,326700,-0.00213805742211362,-0.00879854368932039,0.0332068311195446,0.0266086084326862,0.0147503563619575,"2005-12","2005-Q4",333500,-0.0203898050974513,"2005-09"
2019-08-31,18914,"Lake Isabella","CA","Bakersfield","Kern County",6649,151400,-0.00460223537146614,0.0120320855614973,0.0477508650519031,0.0488106442334881,0.0129657979428972,"2006-09","2006-Q3",190300,-0.2044140830268,"2005-06"
2019-08-31,21346,"Winnie","TX","Houston-The Woodlands-Sugar Land","Chambers County",6650,165700,0.00607164541590771,0.0153186274509804,0.129516019086571,0.0849961141340534,0.0541401751098445,"2019-08","2019-Q3",165700,0,"2019-08"
2019-08-31,5308,"Jackson","LA","Baton Rouge","East Feliciana Parish",6651,184900,-0.00108049702863317,-0.00804721030042918,-0.0206567796610169,0.0335182992671859,0.0293903250076626,"2017-11","2017-Q4",195500,-0.0542199488491049,"2016-10"
2019-08-31,49375,"Jonesville","MI","Hillsdale","Hillsdale County",6652,122200,0.00163934426229508,0.00991735537190083,0.0871886120996441,0.0683543877357342,0.0381956191981252,"2019-08","2019-Q3",122200,0,"2019-08"
2019-08-31,17255,"Cadott","WI","Eau Claire","Chippewa County",6653,143000,0.00633356790992259,0.0228898426323319,0.0719640179910045,0.0569668121614788,0.0297152906587661,"2019-08","2019-Q3",143000,0,"2019-08"
2019-08-31,28942,"Mount Vernon","TX",,"Franklin County",6654,125400,-0.00159235668789809,-0.0164705882352941,-0.00869565217391304,0.0516193876502664,0.0294599838378038,"2019-01","2019-Q1",129700,-0.0331534309946029,"2018-08"
2019-08-31,19259,"Mc Donald","TN","Cleveland","Bradley County",6655,190400,0.00316122233930453,0.00527983104540655,0.0886220697541452,0.0543950189776803,0.0422313234141354,"2018-12","2018-Q4",196200,-0.0295616717635066,"2018-11"
2019-08-31,53391,"Montello","WI",,"Marquette County",6656,146300,0.0061898211829436,0.0310077519379845,0.0647743813682678,0.0376769032027791,0.0195903770501227,"2019-08","2019-Q3",146300,0,"2019-08"
2019-08-31,39095,"Idabel","OK",,"McCurtain County",6657,65800,-0.00303030303030303,-0.00903614457831325,-0.0134932533733133,0.0691558025154706,0.0391895909227695,"2018-11","2018-Q4",68400,-0.0380116959064327,"2018-07"
2019-08-31,46919,"Orofino","ID",,"Clearwater County",6658,182500,-0.00109469074986316,-0.0151106314085267,0.0561342592592593,0.0838785149501864,0.0444828107709327,"2019-04","2019-Q2",185900,-0.0182894029047875,"2019-02"
2019-08-31,9699,"Rockholds","KY","London","Whitley County",6659,74400,-0.00134228187919463,-0.0210526315789474,-0.00134228187919463,0.0289698371135505,0.0150127335568269,"2019-02","2019-Q1",77500,-0.04,"2018-08"
2019-08-31,43692,"Hastings","FL","Jacksonville","Saint Johns County",6660,142700,0.0106232294617564,0.02735781137509,0.0976923076923077,0.160483195124185,,"2019-02","2019-Q1",143300,-0.00418702023726448,"2019-02"
2019-08-31,52866,"Lake Providence","LA",,"East Carroll Parish",6661,43300,0.00697674418604651,0.0116822429906542,-0.0114155251141552,0.0325053390086742,,"2010-10","2010-Q4",46300,-0.0647948164146868,
2019-08-31,35495,"Lake Odessa","MI","Ionia","Ionia County",6662,134700,0.0074794315632012,0.0329754601226994,0.05234375,0.0654662996336424,0.0370726347971528,"2019-08","2019-Q3",134700,0,"2019-08"
2019-08-31,39986,"New Roads","LA","Baton Rouge","Pointe Coupee Parish",6663,93100,0.00215285252960172,0.021953896816685,0.0321507760532151,0.0336524433417074,0.0239204907045867,"2008-01","2008-Q1",98800,-0.0576923076923077,
2019-08-31,4522,"Edinburg","VA",,"Shenandoah County",6664,181000,0.00779510022271715,0.020293122886133,0.0609613130128957,0.0284660745916658,0.0128526761125607,"2006-10","2006-Q4",200000,-0.095,"2005-05"
2019-08-31,9057,"Mendon","MA","Worcester","Worcester County",6665,428000,-0.00163284348028925,-0.00209839123338774,-0.000467071461933676,0.0375837374003765,0.0268430359232055,"2019-04","2019-Q2",429900,-0.00441963247266806,"2019-03"
2019-08-31,19341,"Micco","FL","Palm Bay-Melbourne-Titusville","Brevard County",6666,222000,-0.0009000900090009,-0.0185676392572944,0.0249307479224377,0.100871142184279,0.0581903306382345,"2019-02","2019-Q1",231400,-0.0406222990492653,"2018-12"
2019-08-31,22846,"Tryon","NC",,"Polk County",6667,238800,0.0058972198820556,0.0205128205128205,0.0543046357615894,0.0560587729679967,0.0148354583598429,"2019-01","2019-Q1",239500,-0.00292275574112735,"2018-12"
2019-08-31,33846,"San Martin","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",6668,1035900,-0.00403807326218633,-0.0326827901764871,-0.0920326058374967,0.0515736014469526,0.0468579765591615,"2018-10","2018-Q4",1170000,-0.114615384615385,"2018-01"
2019-08-31,16883,"Banner Elk","NC","Boone","Watauga County",6669,268000,0.00261878039655817,0.0178503608051652,0.0741482965931864,0.0380997017446514,0.00742097709132183,"2007-09","2007-Q3",289900,-0.0755432907899276,"2007-02"
2019-08-31,21307,"Williams","CA",,"Colusa County",6670,241100,0.00374687760199833,0.00710108604845447,0.0396722725312635,0.0521341589109878,0.0278439267659558,"2006-07","2006-Q3",309300,-0.22049789848044,"2005-02"
2019-08-31,40501,"Ravenna","MI","Muskegon","Muskegon County",6671,152700,0.00659195781147001,0.0139442231075697,0.123620309050773,0.0991081234701361,0.048383576497713,"2019-08","2019-Q3",152700,0,"2019-08"
2019-08-31,6330,"Opp","AL",,"Covington County",6672,68700,0.0132743362831858,0.0922098569157393,0.192708333333333,0.0365946640189205,,"2019-08","2019-Q3",68700,0,"2019-08"
2019-08-31,54970,"Villa Park","CA","Los Angeles-Long Beach-Anaheim","Orange County",6673,1265200,-0.00448501062239358,-0.0125653633028955,-0.0612154040216665,0.0246433433494135,0.0289044346404783,"2018-08","2018-Q3",1347700,-0.0612154040216665,"2018-01"
2019-08-31,52837,"Ladysmith","WI",,"Rusk County",6674,89100,0.00224971878515186,0.0136518771331058,0.00337837837837838,0.0135531798930788,0.00285000545642533,"2004-08","2004-Q3",116800,-0.237157534246575,"2000-02"
